filepath,room_type,split,condition_score
train/kitchen_dining/1662194610917822_2412112819259327__001_2412112819259327.jpg,kitchen_dining,train,3
train/kitchen_dining/1369521363409648_2784685368559900__006_26250842631260744.jpg,kitchen_dining,train,2
train/kitchen_dining/1444861819075775_4432748700287057__003_3510988749068666.jpg,kitchen_dining,train,3
train/kitchen_dining/141224653236180_1860226024669359__001_1860226024669359.jpg,kitchen_dining,train,1
train/kitchen_dining/1574044329492258_4563217813908213__007_4146202552296523.jpg,kitchen_dining,train,4
train/kitchen_dining/1308193765888197_36061874936759970__004_27466228662974416.jpg,kitchen_dining,train,3
train/kitchen_dining/1692162830827333_26957436757206592__007_1778016560188174.jpg,kitchen_dining,train,4
train/kitchen_dining/109471915759582_35970230185923634__001_35970230185923634.jpg,kitchen_dining,train,5
train/kitchen_dining/101875683484689_2904214196584143__009_10232063806553085.jpg,kitchen_dining,train,3
train/kitchen_dining/1250686224969130_26778221365122265__003_26940702285525707.jpg,kitchen_dining,train,2
train/kitchen_dining/101875683484689_2907259019612994__004_10226787703997320.jpg,kitchen_dining,train,4
train/kitchen_dining/101875683484689_2905157059823190__003_942725475340226.jpg,kitchen_dining,train,3
train/kitchen_dining/128182133878732_27283539604582951__006_28036077385982365.jpg,kitchen_dining,train,2
train/kitchen_dining/132807117125395_2261119557627463__003_10164464156998537.jpg,kitchen_dining,train,2
train/kitchen_dining/1293017504164975_4086345791498785__002_36789816703950879.jpg,kitchen_dining,train,2
train/kitchen_dining/1644120495892745_3946353992336039__006_26529103170051377.jpg,kitchen_dining,train,4
train/kitchen_dining/1665284003691199_4436475973238641__007_1809107933394523.jpg,kitchen_dining,train,4
train/kitchen_dining/1444861819075775_4436519699909957__002_26839516832324332.jpg,kitchen_dining,train,4
train/kitchen_dining/140974480089370_2200345010818963__005_3128325190708082.jpg,kitchen_dining,train,4
train/kitchen_dining/1029345667543954_2391672317977942__006_28195947903326125.jpg,kitchen_dining,train,4
train/kitchen_dining/1414853725269536_26895722856755939__011_2564942280628223.jpg,kitchen_dining,train,4
train/kitchen_dining/133922880497171_2057915011431272__003_4038147839651442.jpg,kitchen_dining,train,4
train/kitchen_dining/131650282168271_1331170298882924__004_122135779293205308.jpg,kitchen_dining,train,1
train/kitchen_dining/1388421434704191_4273324909547148__004_10164474678223970.jpg,kitchen_dining,train,3
train/kitchen_dining/1624818081000281_3672975782851157__007_1685872495895729.jpg,kitchen_dining,train,2
train/kitchen_dining/1029345667543954_2389169291561578__008_10216365424365489.jpg,kitchen_dining,train,4
train/kitchen_dining/1644120495892745_3949221122049326__003_10236979633123812.jpg,kitchen_dining,train,5
train/kitchen_dining/1131541966889617_26975787082038418__001_27007652805590010.jpg,kitchen_dining,train,5
train/kitchen_dining/1592420637729022_3947784962192566__002_122111742747287745.jpg,kitchen_dining,train,3
train/kitchen_dining/1374467126144215_4392749894315908__004_10164254176989487.jpg,kitchen_dining,train,3
train/kitchen_dining/1333924010089214_3462857253862535__003_27863456803242737.jpg,kitchen_dining,train,4
train/kitchen_dining/109471915759582_36080181141595204__007_26930262999919503.jpg,kitchen_dining,train,5
train/kitchen_dining/1446203822077011_27357325920538113__005_10232720119440707.jpg,kitchen_dining,train,4
train/kitchen_dining/1692162830827333_26843490295267906__002_10228729417894532.jpg,kitchen_dining,train,3
train/kitchen_dining/1424244737803677_4565916236969829__001_4565916236969829.jpg,kitchen_dining,train,3
train/kitchen_dining/111163552234056_27894914943432210__009_10165608386428013.jpg,kitchen_dining,train,5
train/kitchen_dining/1394256424177525_4360954670841004__010_122169228284850325.jpg,kitchen_dining,train,3
train/kitchen_dining/1109406492459598_27118407254466166__005_36632170426382152.jpg,kitchen_dining,train,4
train/kitchen_dining/1444861819075775_4440721296156464__003_27626233240310986.jpg,kitchen_dining,train,4
train/kitchen_dining/101875683484689_2905083543163875__001_2315865438937875.jpg,kitchen_dining,train,5
train/kitchen_dining/1592420637729022_3962292637408465__010_2091314034779116.jpg,kitchen_dining,train,2
train/kitchen_dining/110907419268500_2724241221268427__001_2724241221268427.jpg,kitchen_dining,train,3
train/kitchen_dining/1692162830827333_27004986569118277__003_27254124820890921.jpg,kitchen_dining,train,4
train/kitchen_dining/101875683484689_2905257263146503__007_1503134224857843.jpg,kitchen_dining,train,4
train/kitchen_dining/1308193765888197_35958261990454599__003_10244825978527052.jpg,kitchen_dining,train,2
train/kitchen_dining/1383397445076108_26941650118824156__002_10164549587869791.jpg,kitchen_dining,train,3
train/kitchen_dining/1446203822077011_27298449829759056__006_1518994186904949.jpg,kitchen_dining,train,4
train/kitchen_dining/1591401697779759_4245610142358888__004_122236478924291655.jpg,kitchen_dining,train,2
train/kitchen_dining/1250686224969130_26832133726397695__010_35850787551201630.jpg,kitchen_dining,train,3
train/kitchen_dining/133922880497171_2057915011431272__001_2057915011431272.jpg,kitchen_dining,train,4
train/kitchen_dining/1109406492459598_27225181167122107__001_36788412880757905.jpg,kitchen_dining,train,3
train/kitchen_dining/1446203822077011_27392022143735157__002_10237471591823716.jpg,kitchen_dining,train,3
train/kitchen_dining/126295760730491_27977066401893386__002_10241572043466735.jpg,kitchen_dining,train,4
train/kitchen_dining/128182133878732_27437716995831877__005_36479630958302158.jpg,kitchen_dining,train,3
train/kitchen_dining/167401334126918_2019870938879939__007_26916356024651731.jpg,kitchen_dining,train,3
train/kitchen_dining/1302750086537790_4239343709545065__003_10244523581850942.jpg,kitchen_dining,train,3
train/kitchen_dining/109471915759582_36021925824087403__004_27195239690080749.jpg,kitchen_dining,train,2
train/kitchen_dining/115046608513246_36156063110651473__003_10237038445085389.jpg,kitchen_dining,train,2
train/kitchen_dining/1592420637729022_3952125408425188__004_35733144009663091.jpg,kitchen_dining,train,2
train/kitchen_dining/131650282168271_1337991044867516__005_26768629676079709.jpg,kitchen_dining,train,2
train/kitchen_dining/1424244737803677_4550252031869583__007_1980256053376632.jpg,kitchen_dining,train,3
train/kitchen_dining/1592420637729022_3953120804992315__003_2476056226173910.jpg,kitchen_dining,train,2
train/kitchen_dining/1424244737803677_4553015484926571__007_1982746176460953.jpg,kitchen_dining,train,3
train/kitchen_dining/1366132596796007_26730082726640978__004_1584705603658476.jpg,kitchen_dining,train,5
train/kitchen_dining/1578259502584829_2451930205217750__003_10164000593388076.jpg,kitchen_dining,train,3
train/kitchen_dining/1692162830827333_27031385096478424__003_122181961526594872.jpg,kitchen_dining,train,2
train/kitchen_dining/1564067761059184_2157075925091695__002_10243171701651707.jpg,kitchen_dining,train,2
train/kitchen_dining/101875683484689_2900904230248473__005_10162990214530745.jpg,kitchen_dining,train,4
train/kitchen_dining/1414853725269536_27005434089118148__004_1504253491235814.jpg,kitchen_dining,train,3
train/kitchen_dining/1665284003691199_4441862012700037__003_1589703059824749.jpg,kitchen_dining,train,4
train/kitchen_dining/1692162830827333_26939630295653905__011_26970186062624452.jpg,kitchen_dining,train,4
train/kitchen_dining/1108280606220345_2678077112574012__001_2678077112574012.jpg,kitchen_dining,train,3
train/kitchen_dining/167401334126918_2013663536167346__002_10214905569789397.jpg,kitchen_dining,train,4
train/kitchen_dining/140974480089370_2200607547459376__010_27265063613119898.jpg,kitchen_dining,train,3
train/kitchen_dining/151351752255977_2007563406634793__008_28289820633939931.jpg,kitchen_dining,train,3
train/kitchen_dining/1108280606220345_2678441295870927__006_10166381212382439.jpg,kitchen_dining,train,4
train/kitchen_dining/1424244737803677_4565968120297974__003_122199537266498971.jpg,kitchen_dining,train,3
train/kitchen_dining/140974480089370_2199957960857668__002_4047452412064945.jpg,kitchen_dining,train,2
train/kitchen_dining/128182133878732_27260785653525013__004_1604641141111024.jpg,kitchen_dining,train,4
train/kitchen_dining/1692162830827333_26941887755428159__001_26941887755428159.jpg,kitchen_dining,train,5
train/kitchen_dining/125793327613639_3043457615847181__001_3043457615847181.jpg,kitchen_dining,train,3
train/kitchen_dining/1131362134634837_1601872520917127__005_35619991414282121.jpg,kitchen_dining,train,3
train/kitchen_dining/1374467126144215_4387636084827289__008_2775055382847828.jpg,kitchen_dining,train,3
train/kitchen_dining/1578259502584829_2452635108480593__002_1605712504893604.jpg,kitchen_dining,train,2
train/kitchen_dining/140974480089370_2200469644139833__001_2200469644139833.jpg,kitchen_dining,train,3
train/kitchen_dining/1592420637729022_3952166675087728__002_122130285147157413.jpg,kitchen_dining,train,3
train/kitchen_dining/151351752255977_2002779573779843__003_2223124808431303.jpg,kitchen_dining,train,1
train/kitchen_dining/101875683484689_2900179736987589__003_27635640712705899.jpg,kitchen_dining,train,3
train/kitchen_dining/1388421434704191_4282575601955412__012_2270127903791999.jpg,kitchen_dining,train,2
train/kitchen_dining/115046608513246_35791303353794119__007_26821763154123293.jpg,kitchen_dining,train,3
train/kitchen_dining/162570224559186_2189658431850345__005_958877996905021.jpg,kitchen_dining,train,4
train/kitchen_dining/1662194610917822_2408635619607047__002_3108634769344186.jpg,kitchen_dining,train,3
train/kitchen_dining/1665284003691199_4435579819994923__002_1961086137832311.jpg,kitchen_dining,train,4
train/kitchen_dining/1697699190534876_3929778430660263__004_27705618802373191.jpg,kitchen_dining,train,2
train/kitchen_dining/1374467126144215_4390462357877995__011_27179152915013363.jpg,kitchen_dining,train,2
train/kitchen_dining/1302750086537790_4256521221160647__004_4795897373963917.jpg,kitchen_dining,train,3
train/kitchen_dining/1564067761059184_2164512357681385__003_1564030239065636.jpg,kitchen_dining,train,2
train/kitchen_dining/1592420637729022_3958490977788631__005_10164215994250269.jpg,kitchen_dining,train,4
train/kitchen_dining/1592420637729022_3952758318361897__001_3952758318361897.jpg,kitchen_dining,train,3
train/kitchen_dining/162570224559186_2187244348758420__006_26760652663621923.jpg,kitchen_dining,train,4
train/kitchen_dining/1591401697779759_4245469619039607__007_3856895991113993.jpg,kitchen_dining,train,3
train/kitchen_dining/108387882545483_27227462076878030__007_26440399028995469.jpg,kitchen_dining,train,3
train/kitchen_dining/115046608513246_36028938680030584__010_10163942248568145.jpg,kitchen_dining,train,3
train/kitchen_dining/1569279603190851_26527800693578730__007_10244475956140267.jpg,kitchen_dining,train,5
train/kitchen_dining/1108075092683422_3617748655049374__006_26968577669443848.jpg,kitchen_dining,train,3
train/kitchen_dining/167401334126918_2014723456061354__002_26837144099239591.jpg,kitchen_dining,train,3
train/kitchen_dining/1409711522615858_4215795442007438__004_10241160075399578.jpg,kitchen_dining,train,4
train/kitchen_dining/1592420637729022_3955765658061163__005_27968589999395445.jpg,kitchen_dining,train,2
train/kitchen_dining/131650282168271_1335494521783835__008_2013200709299684.jpg,kitchen_dining,train,5
train/kitchen_dining/1444861819075775_4441878916040702__001_4441878916040702.jpg,kitchen_dining,train,3
train/kitchen_dining/1692162830827333_26834831782800424__001_26834831782800424.jpg,kitchen_dining,train,3
train/kitchen_dining/1108280606220345_2678865445828512__004_10241616748896392.jpg,kitchen_dining,train,4
train/kitchen_dining/109471915759582_35951146667831986__006_1464896992321510.jpg,kitchen_dining,train,3
train/kitchen_dining/1108280606220345_2677818332599890__003_10242475506282235.jpg,kitchen_dining,train,3
train/kitchen_dining/1108280606220345_2687183848330005__009_26795902500019736.jpg,kitchen_dining,train,3
train/kitchen_dining/109471915759582_36089932200620098__009_27231561763115208.jpg,kitchen_dining,train,3
train/kitchen_dining/111163552234056_27885706541019717__005_4184353378491801.jpg,kitchen_dining,train,5
train/kitchen_dining/1369521363409648_2784082408620196__001_2784082408620196.jpg,kitchen_dining,train,5
train/kitchen_dining/1308193765888197_35936720362608762__005_27410695521861064.jpg,kitchen_dining,train,4
train/kitchen_dining/1029345667543954_2389039151574592__009_27533352269595539.jpg,kitchen_dining,train,3
train/kitchen_dining/136756476866142_2180032332538536__005_10242491407000494.jpg,kitchen_dining,train,3
train/kitchen_dining/126295760730491_28002126689387357__003_10164193430447911.jpg,kitchen_dining,train,2
train/kitchen_dining/1697699190534876_3926135287691244__002_27005477725743450.jpg,kitchen_dining,train,4
train/kitchen_dining/1250686224969130_26795484243395977__005_1009285358202463.jpg,kitchen_dining,train,4
train/kitchen_dining/126295760730491_28004127105853982__002_10241603877102556.jpg,kitchen_dining,train,4
train/kitchen_dining/1697699190534876_3926239014347538__004_2278089029388755.jpg,kitchen_dining,train,3
train/kitchen_dining/110907419268500_2722919531400596__001_2722919531400596.jpg,kitchen_dining,train,1
train/kitchen_dining/1424244737803677_4551963058365147__002_27924105053843690.jpg,kitchen_dining,train,1
train/kitchen_dining/1383397445076108_26982727761383058__001_3465692866922451.jpg,kitchen_dining,train,3
train/kitchen_dining/131650282168271_1329102682423019__004_969863849189966.jpg,kitchen_dining,train,4
train/kitchen_dining/111163552234056_27883052204618484__009_2519125415270444.jpg,kitchen_dining,train,4
