filepath,room_type,split,condition_score
train/kitchen_dining/1692162830827333_26834470192836583__002_4650217071932626.jpg,kitchen_dining,train,1
train/kitchen_dining/1692162830827333_26834831782800424__001_26834831782800424.jpg,kitchen_dining,train,3
train/kitchen_dining/1692162830827333_26834831782800424__002_978775397978188.jpg,kitchen_dining,train,3
train/kitchen_dining/1692162830827333_26838046339145635__003_10228723536187493.jpg,kitchen_dining,train,5
train/kitchen_dining/1692162830827333_26838378969112372__001_26838378969112372.jpg,kitchen_dining,train,3
train/kitchen_dining/1692162830827333_26843490295267906__002_10228729417894532.jpg,kitchen_dining,train,3
train/kitchen_dining/1692162830827333_26845712518379017__001_26845712518379017.jpg,kitchen_dining,train,1
train/kitchen_dining/1692162830827333_26857644877185781__001_26857644877185781.jpg,kitchen_dining,train,5
train/kitchen_dining/1692162830827333_26857644877185781__002_3975141699289969.jpg,kitchen_dining,train,4
train/kitchen_dining/1692162830827333_26866075796342689__006_4400531873520864.jpg,kitchen_dining,train,3
train/kitchen_dining/1692162830827333_26870746149208987__003_3409815815864602.jpg,kitchen_dining,train,1
train/kitchen_dining/1692162830827333_26881941021422833__006_2467373783691819.jpg,kitchen_dining,train,4
train/kitchen_dining/1692162830827333_26881969454753323__004_2467378847024646.jpg,kitchen_dining,train,4
train/kitchen_dining/1692162830827333_26885266174423651__004_4654652838155716.jpg,kitchen_dining,train,3
train/kitchen_dining/1692162830827333_26891428167140785__001_26891428167140785.jpg,kitchen_dining,train,1
train/kitchen_dining/1692162830827333_26891520820464853__005_27729446456644500.jpg,kitchen_dining,train,2
train/kitchen_dining/1692162830827333_26915254848091450__003_3413624698817047.jpg,kitchen_dining,train,1
train/kitchen_dining/1692162830827333_26916342991315969__011_26946904691619256.jpg,kitchen_dining,train,4
train/kitchen_dining/1692162830827333_26920089157608019__010_26727331000220683.jpg,kitchen_dining,train,4
train/kitchen_dining/1692162830827333_26927831536833781__003_35457109467236944.jpg,kitchen_dining,train,3
train/kitchen_dining/1692162830827333_26939630295653905__003_26970184822624576.jpg,kitchen_dining,train,4
train/kitchen_dining/1692162830827333_26939630295653905__011_26970186062624452.jpg,kitchen_dining,train,4
train/kitchen_dining/1692162830827333_26941887755428159__001_26941887755428159.jpg,kitchen_dining,train,5
train/kitchen_dining/1692162830827333_26942000015416933__001_26942000015416933.jpg,kitchen_dining,train,5
train/kitchen_dining/1692162830827333_26943974235219511__006_26412630901771363.jpg,kitchen_dining,train,3
train/kitchen_dining/1692162830827333_26949465871337014__003_26980008988308826.jpg,kitchen_dining,train,4
train/kitchen_dining/1692162830827333_26950793511204250__005_27358194447111943.jpg,kitchen_dining,train,2
train/kitchen_dining/1692162830827333_26954966444120290__001_26954966444120290.jpg,kitchen_dining,train,3
train/kitchen_dining/1692162830827333_26957436757206592__007_1778016560188174.jpg,kitchen_dining,train,4
train/kitchen_dining/1692162830827333_26965593939724207__003_26996114553364936.jpg,kitchen_dining,train,4
train/kitchen_dining/1692162830827333_26966432509640350__004_2425471994637259.jpg,kitchen_dining,train,3
train/kitchen_dining/1692162830827333_26968623222754612__004_1020337203756451.jpg,kitchen_dining,train,3
train/kitchen_dining/1692162830827333_26983327444617523__001_26983327444617523.jpg,kitchen_dining,train,2
train/kitchen_dining/1692162830827333_27004986569118277__003_27254124820890921.jpg,kitchen_dining,train,4
train/kitchen_dining/1692162830827333_27007018922248375__009_35903802602567385.jpg,kitchen_dining,train,3
train/kitchen_dining/1692162830827333_27008889168728017__002_1655121339150356.jpg,kitchen_dining,train,1
train/kitchen_dining/1692162830827333_27008889168728017__003_27039492975693760.jpg,kitchen_dining,train,4
train/kitchen_dining/1692162830827333_27008889168728017__011_27039492969027094.jpg,kitchen_dining,train,4
train/kitchen_dining/1692162830827333_27019346884348912__007_26770065349354272.jpg,kitchen_dining,train,4
train/kitchen_dining/1692162830827333_27024762503807350__004_26975735518709882.jpg,kitchen_dining,train,3
train/kitchen_dining/1692162830827333_27031385096478424__003_122181961526594872.jpg,kitchen_dining,train,2
train/kitchen_dining/1692162830827333_27032948929655374__005_26983946964555404.jpg,kitchen_dining,train,4
train/kitchen_dining/1692162830827333_27032948929655374__006_26983947021222065.jpg,kitchen_dining,train,4
train/kitchen_dining/1692162830827333_27034573859492881__005_27283824011254335.jpg,kitchen_dining,train,4
train/kitchen_dining/1692162830827333_27043109875305946__005_26994129373537163.jpg,kitchen_dining,train,3
train/kitchen_dining/1692162830827333_27045620758388191__003_2430969237420868.jpg,kitchen_dining,train,3
train/kitchen_dining/1697699190534876_3924124301225676__001_3924124301225676.jpg,kitchen_dining,train,3
train/kitchen_dining/1697699190534876_3924182307886542__006_27334973629441828.jpg,kitchen_dining,train,3
train/kitchen_dining/1697699190534876_3924210671217039__004_26553685517658713.jpg,kitchen_dining,train,2
train/kitchen_dining/1697699190534876_3924297097875063__005_10225300183010105.jpg,kitchen_dining,train,3
train/kitchen_dining/1697699190534876_3924379014533538__004_2276421002888891.jpg,kitchen_dining,train,3
train/kitchen_dining/1697699190534876_3924898111148295__003_940924932036807.jpg,kitchen_dining,train,3
train/kitchen_dining/1697699190534876_3925975097707263__003_3492485177584782.jpg,kitchen_dining,train,5
train/kitchen_dining/1697699190534876_3926052064366233__002_27585400917728655.jpg,kitchen_dining,train,1
train/kitchen_dining/1697699190534876_3926067594364680__002_1717451005941436.jpg,kitchen_dining,train,1
train/kitchen_dining/1697699190534876_3926089714362468__002_1717473062605897.jpg,kitchen_dining,train,3
train/kitchen_dining/1697699190534876_3926135287691244__002_27005477725743450.jpg,kitchen_dining,train,4
train/kitchen_dining/1697699190534876_3926239014347538__004_2278089029388755.jpg,kitchen_dining,train,3
train/kitchen_dining/1697699190534876_3926271924344247__006_122170588502945258.jpg,kitchen_dining,train,4
train/kitchen_dining/1697699190534876_3926739454297494__003_3493450147488285.jpg,kitchen_dining,train,3
train/kitchen_dining/1697699190534876_3926739834297456__003_3493450734154893.jpg,kitchen_dining,train,4
train/kitchen_dining/1697699190534876_3926882767616496__004_1718179239201946.jpg,kitchen_dining,train,1
train/kitchen_dining/1697699190534876_3926885147616258__002_1718184309201439.jpg,kitchen_dining,train,1
train/kitchen_dining/1697699190534876_3926895927615180__002_27595726383362775.jpg,kitchen_dining,train,1
train/kitchen_dining/1697699190534876_3926908520947254__007_10215106024961746.jpg,kitchen_dining,train,4
train/kitchen_dining/1697699190534876_3926908520947254__008_10215106024321730.jpg,kitchen_dining,train,3
train/kitchen_dining/1697699190534876_3929000337404739__004_2280585682472423.jpg,kitchen_dining,train,3
train/kitchen_dining/1697699190534876_3929768803994559__001_3929768803994559.jpg,kitchen_dining,train,3
train/kitchen_dining/1697699190534876_3929778430660263__004_27705618802373191.jpg,kitchen_dining,train,2
train/kitchen_dining/1697699190534876_3929778430660263__010_27705622699039468.jpg,kitchen_dining,train,2
train/kitchen_dining/1697699190534876_3929816337323139__007_122123858037225802.jpg,kitchen_dining,train,1
train/kitchen_dining/1697699190534876_3929816337323139__009_122123857797225802.jpg,kitchen_dining,train,1
train/kitchen_dining/1697699190534876_3930680537236719__004_26991276293800064.jpg,kitchen_dining,train,1
train/kitchen_dining/1697699190534876_3931408243830615__010_122122799415202918.jpg,kitchen_dining,train,1
train/kitchen_dining/1697699190534876_3931639863807453__002_26646081578392660.jpg,kitchen_dining,train,3
train/kitchen_dining/1697699190534876_3931658397138933__004_4468226240116354.jpg,kitchen_dining,train,3
train/kitchen_dining/1697699190534876_3931913733780066__005_1653688805877282.jpg,kitchen_dining,train,3
train/kitchen_dining/1697699190534876_3932486000389506__002_10238590300474547.jpg,kitchen_dining,train,3
train/kitchen_dining/1697699190534876_3932502673721172__005_10225376725963631.jpg,kitchen_dining,train,3
train/kitchen_dining/1697699190534876_3932590530379053__001_27272786592313811.jpg,kitchen_dining,train,3
train/kitchen_dining/1697699190534876_3932672170370889__004_122133077547160807.jpg,kitchen_dining,train,1
train/kitchen_dining/1697699190534876_3933752846929488__002_1655190775727085.jpg,kitchen_dining,train,2
train/kitchen_dining/1697699190534876_3933792913592148__007_948996331229667.jpg,kitchen_dining,train,1
train/kitchen_dining/1697699190534876_3934639883507451__004_27696039953331417.jpg,kitchen_dining,train,3
train/kitchen_dining/1697699190534876_3934748576829915__009_1656029035643259.jpg,kitchen_dining,train,2
train/kitchen_dining/1697699190534876_3935648820073224__005_3504070436426256.jpg,kitchen_dining,train,3
train/kitchen_dining/1697699190534876_3935729376731835__004_27346465988290352.jpg,kitchen_dining,train,2
train/kitchen_dining/1697699190534876_3935773540060752__004_1656907748888721.jpg,kitchen_dining,train,4
train/kitchen_dining/1697699190534876_3935773540060752__006_1656907718888724.jpg,kitchen_dining,train,3
train/kitchen_dining/1697699190534876_3937609503210489__005_26722935970733666.jpg,kitchen_dining,train,2
train/kitchen_dining/1697699190534876_3938577453113694__005_26735502909476972.jpg,kitchen_dining,train,2
train/living_room/101875683484689_2894312820907614__004_10241802274384391.jpg,living_room,train,5
train/living_room/101875683484689_2895323080806588__004_10164479549139875.jpg,living_room,train,3
train/living_room/101875683484689_2896393990699497__002_26687734264168491.jpg,living_room,train,2
train/living_room/101875683484689_2897481383924091__001_2897481383924091.jpg,living_room,train,4
train/living_room/101875683484689_2899065277099035__006_27812565405000137.jpg,living_room,train,3
train/living_room/101875683484689_2899261490412747__001_2899261490412747.jpg,living_room,train,3
train/living_room/101875683484689_2899354593736770__002_26709253895407896.jpg,living_room,train,3
train/living_room/101875683484689_2899513317054231__002_4476666415986754.jpg,living_room,train,1
train/living_room/101875683484689_2899925387013024__003_27297107789873680.jpg,living_room,train,2
train/living_room/101875683484689_2899941313678098__001_2899941313678098.jpg,living_room,train,5
train/living_room/101875683484689_2899994413672788__003_27066047279679125.jpg,living_room,train,4
train/living_room/101875683484689_2900026803669549__003_10237955184630993.jpg,living_room,train,3
train/living_room/101875683484689_2900034427002120__001_2900034427002120.jpg,living_room,train,3
train/living_room/101875683484689_2900084306997132__001_26710096665342303.jpg,living_room,train,4
train/living_room/101875683484689_2900247100314186__003_122177219900631694.jpg,living_room,train,5
train/living_room/101875683484689_2900274056978157__002_3593472924142187.jpg,living_room,train,3
train/living_room/101875683484689_2900327536972809__003_10164184720893928.jpg,living_room,train,3
train/living_room/101875683484689_2900446403627589__002_10214856420281157.jpg,living_room,train,4
train/living_room/101875683484689_2900561653616064__007_10242469341528468.jpg,living_room,train,5
train/living_room/101875683484689_2900902720248624__002_4496328463978007.jpg,living_room,train,3
train/living_room/101875683484689_2900918343580395__001_2900918343580395.jpg,living_room,train,2
train/living_room/101875683484689_2900940156911547__002_10242662200791682.jpg,living_room,train,5
train/living_room/101875683484689_2900993530239543__009_10238087846748473.jpg,living_room,train,2
train/living_room/101875683484689_2901224096883153__001_2901224096883153.jpg,living_room,train,4
train/living_room/101875683484689_2901974976808065__004_1311984494396188.jpg,living_room,train,3
train/living_room/101875683484689_2902057260133170__001_2902057260133170.jpg,living_room,train,2
train/living_room/101875683484689_2902115543460675__003_10165398453587590.jpg,living_room,train,2
train/living_room/101875683484689_2902155936789969__004_27235780306025983.jpg,living_room,train,3
train/living_room/101875683484689_2902247433447486__002_10216212530184171.jpg,living_room,train,4
train/living_room/101875683484689_2902261580112738__002_10232176865299801.jpg,living_room,train,3
train/living_room/101875683484689_2902275143444715__005_10238103296974719.jpg,living_room,train,3
train/living_room/101875683484689_2902275143444715__009_10238103298494757.jpg,living_room,train,2
train/living_room/101875683484689_2902333150105581__011_10245377451321027.jpg,living_room,train,5
train/living_room/101875683484689_2902333753438854__011_10245377454641110.jpg,living_room,train,5
train/living_room/101875683484689_2902343143437915__001_2902343143437915.jpg,living_room,train,3
train/living_room/101875683484689_2902358383436391__010_122353617062029344.jpg,living_room,train,2
train/living_room/101875683484689_2902461510092745__005_10227557891847641.jpg,living_room,train,2
train/living_room/101875683484689_2902564556749107__007_10238516327499868.jpg,living_room,train,2
train/living_room/101875683484689_2902639283408301__001_2902639283408301.jpg,living_room,train,4
train/living_room/101875683484689_2902941350044761__003_10164284339337661.jpg,living_room,train,3
train/living_room/101875683484689_2902951490043747__001_2902951490043747.jpg,living_room,train,3
train/living_room/101875683484689_2902951490043747__003_10174536190490249.jpg,living_room,train,4
train/living_room/101875683484689_2902957536709809__003_27088265170767930.jpg,living_room,train,2
train/living_room/101875683484689_2903201896685373__003_10174095768195704.jpg,living_room,train,3
train/living_room/101875683484689_2903308970007999__001_2903308970007999.jpg,living_room,train,4
train/living_room/101875683484689_2903428073329422__002_122178536642681587.jpg,living_room,train,3
train/living_room/101875683484689_2903428073329422__004_122178536690681587.jpg,living_room,train,3
train/living_room/101875683484689_2904046126600950__002_27103390159255431.jpg,living_room,train,2
train/living_room/101875683484689_2904149143257315__005_36364682759785458.jpg,living_room,train,3
train/living_room/101875683484689_2904436283228601__002_26617973037895344.jpg,living_room,train,4
train/living_room/101875683484689_2904455699893326__002_4678366755724086.jpg,living_room,train,2
train/living_room/101875683484689_2904455699893326__008_26850026744655415.jpg,living_room,train,4
train/living_room/101875683484689_2904498999888996__006_10242524731153174.jpg,living_room,train,5
train/living_room/101875683484689_2904514406554122__001_2904514406554122.jpg,living_room,train,3
train/living_room/101875683484689_2904568823215347__009_27162033230098834.jpg,living_room,train,3
train/living_room/101875683484689_2904843086521254__001_2904843086521254.jpg,living_room,train,5
train/living_room/101875683484689_2904907653181464__003_35610557121920920.jpg,living_room,train,4
